vkmt,vdpp,d_sat,d_sup,ex_effi,in_effi,trust,engage,SEX,AGE,weight,year,N_kmt,N_dpp,NPID,EDU_2.0,EDU_3.0,EDU_4.0,EDU_5.0,PartyID_1.0,PartyID_2.0,BLosser
6.0,8.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,5.0,0.824291932,2016,0,0,0,0,0,0,0,0,0,1
3.0,7.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,1.241079297,2016,0,0,0,0,0,0,1,0,1,1
4.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,1.241079297,2016,0,0,0,0,0,0,1,0,0,1
4.0,5.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,1.342138179,2016,0,0,0,1,0,0,0,0,0,1
1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.242380967,2016,1,1,1,0,1,0,0,0,0,1
5.0,10.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1.03550441,2016,0,0,0,0,1,0,0,0,1,1
3.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,4.0,0.895295008,2016,0,0,0,0,0,0,0,0,0,1
4.0,4.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,1.252334135,2016,0,0,0,0,0,1,0,1,0,1
6.0,5.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,4.0,0.921124489,2016,0,0,0,0,1,0,0,1,0,1
0.0,7.0,2.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,1.241079297,2016,1,0,0,0,0,0,1,0,1,1
10.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,5.0,0.824291932,2016,0,1,0,0,0,0,0,0,0,1
6.0,6.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,5.0,0.848072957,2016,0,0,0,0,1,0,0,0,0,1
8.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,1.03550441,2016,0,1,0,0,1,0,0,1,0,1
6.0,5.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.242380967,2016,0,0,0,0,1,0,0,0,1,1
6.0,6.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,1.176237968,2016,0,0,0,0,1,0,0,0,0,1
0.0,10.0,2.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,1.148575103,2016,1,0,0,0,0,0,1,0,1,1
6.0,8.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,5.0,0.824291932,2016,0,0,0,0,0,0,0,1,0,1
7.0,5.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,0.824291932,2016,0,0,0,0,0,0,0,1,0,1
0.0,10.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,1.623540728,2016,1,0,0,0,0,1,0,0,1,1
5.0,5.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.011151329,2016,0,0,0,0,0,0,1,0,0,1
6.0,5.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,1.046312876,2016,0,0,0,0,1,0,0,1,0,1
5.0,5.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,1.176237968,2016,0,0,0,0,1,0,0,0,0,1
4.0,0.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0,1.092587656,2016,0,1,0,0,0,0,1,0,0,1
6.0,6.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,5.0,0.824291932,2016,0,0,0,0,0,0,0,0,0,1
4.0,4.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,4.0,0.851245282,2016,0,0,0,0,0,1,0,0,0,1
3.0,6.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,0.68412315,2016,0,0,0,0,0,0,0,0,0,1
6.0,6.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,0.715471625,2016,0,0,0,0,0,0,0,0,0,1
5.0,7.0,3.0,0.0,4.0,1.0,2.0,1.0,0.0,4.0,0.777101108,2016,0,0,0,0,0,0,0,0,0,1
5.0,6.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,0.715471625,2016,0,0,0,0,0,0,0,0,0,1
3.0,6.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,1.020954903,2016,0,0,0,0,1,0,0,1,0,1
2.0,8.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.240598671,2016,1,0,0,0,0,1,0,0,1,1
0.0,8.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,0.956948007,2016,1,0,0,0,0,1,0,0,1,1
5.0,8.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0,1.164953515,2016,0,0,0,1,0,0,0,0,1,1
5.0,5.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,0.996943999,2016,0,0,0,0,0,0,1,0,0,1
4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.877662459,2016,0,0,0,0,0,0,1,0,0,1
1.0,10.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,1.113910938,2016,1,0,0,1,0,0,0,0,1,1
1.0,5.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,0.898800526,2016,1,0,0,0,1,0,0,0,1,1
5.0,5.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,0.996943999,2016,0,0,0,0,0,0,1,0,0,1
6.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,5.0,0.715471625,2016,0,0,0,0,0,0,0,0,1,1
5.0,5.0,3.0,0.0,2.0,2.0,3.0,3.0,1.0,5.0,0.629867461,2016,0,0,0,0,0,0,0,0,0,1
5.0,6.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,0.715471625,2016,0,0,0,0,0,0,0,0,1,1
5.0,5.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,5.0,0.629867461,2016,0,0,0,0,0,0,0,0,0,1
5.0,7.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0,0.777101108,2016,0,0,0,0,0,0,0,0,1,1
0.0,10.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,5.0,0.715471625,2016,1,0,0,0,0,0,0,0,1,1
5.0,6.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,0.898800526,2016,0,0,0,0,1,0,0,0,1,1
3.0,5.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.078365921,2016,0,0,0,0,1,0,0,0,0,1
2.0,8.0,2.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,0.830936673,2016,1,0,0,0,0,0,1,0,0,1
5.0,7.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,1.240598671,2016,0,0,0,0,0,1,0,0,1,1
2.0,6.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,1.077236093,2016,1,0,0,0,0,0,1,0,1,1
3.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,0.68412315,2016,0,0,0,0,0,0,0,0,0,1
5.0,7.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,0.715471625,2016,0,0,0,0,0,0,0,0,0,1
2.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,0.898800526,2016,1,0,0,0,1,0,0,0,0,1
4.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.252229968,2016,0,0,0,1,0,0,0,0,0,1
5.0,5.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,0.94834783,2016,0,0,0,0,0,0,1,0,0,1
5.0,8.0,3.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,0.996943999,2016,0,0,0,0,0,0,1,0,1,1
6.0,7.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,5.0,0.715471625,2016,0,0,0,0,0,0,0,0,0,1
6.0,6.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,1.020954903,2016,0,0,0,0,1,0,0,0,0,1
0.0,8.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,1.132541492,2016,1,0,0,0,0,0,0,0,1,1
3.0,10.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,5.0,0.8120143,2016,0,0,0,0,0,0,0,0,1,1
5.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.020080819,2016,0,0,0,0,1,0,0,0,0,1
6.0,8.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,1.158718184,2016,0,0,0,0,1,0,0,0,1,1
5.0,4.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,1.131467351,2016,0,0,0,0,0,0,1,1,0,1
5.0,5.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.322444792,2016,0,0,0,0,1,0,0,0,0,1
5.0,9.0,3.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,2.092866693,2016,0,0,0,1,0,0,0,0,0,1
5.0,5.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,1.502175906,2016,0,0,0,0,1,0,0,1,0,1
6.0,7.0,3.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,1.020080819,2016,0,0,0,0,1,0,0,0,1,1
5.0,5.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,0.996090471,2016,0,0,0,0,0,0,1,0,1,1
9.0,9.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,0.714859078,2016,0,0,0,0,0,0,0,0,1,1
5.0,10.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,5.0,0.8120143,2016,0,0,0,0,0,0,0,0,1,1
3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,0.907404559,2016,0,1,0,0,1,0,0,1,0,1
0.0,5.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,0.996090471,2016,1,0,0,0,0,0,1,0,1,1
7.0,9.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,1.390210803,2016,0,0,0,0,1,0,0,0,1,1
5.0,6.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,5.0,0.8120143,2016,0,0,0,0,0,0,0,0,0,1
0.0,10.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,4.0,0.881959802,2016,1,0,0,0,0,0,0,0,0,1
3.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,5.0,0.835441112,2016,0,0,0,0,1,0,0,0,0,1
3.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.020080819,2016,0,0,0,0,1,0,0,0,1,1
3.0,8.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.020080819,2016,0,0,0,0,1,0,0,0,0,1
0.0,8.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,1.233680917,2016,1,0,0,0,0,1,0,0,1,1
6.0,3.0,3.0,0.0,3.0,2.0,4.0,1.0,1.0,2.0,1.076313824,2016,0,0,0,0,0,0,1,1,0,1
4.0,5.0,3.0,0.0,2.0,2.0,2.0,3.0,1.0,5.0,0.714859078,2016,0,0,0,0,0,0,0,0,0,1
5.0,7.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,0.8120143,2016,0,0,0,0,0,0,0,0,0,1
3.0,5.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,4.0,1.030728295,2016,0,0,0,0,1,0,0,0,0,1
6.0,8.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,0.714859078,2016,0,0,0,0,0,0,0,0,0,1
2.0,4.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,4.0,1.264217307,2016,1,0,0,1,0,0,0,0,1,1
5.0,5.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,5.0,0.97611647,2016,0,0,0,0,0,0,0,1,0,1
5.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,5.0,1.00427767,2016,0,1,0,0,1,0,0,0,0,1
10.0,0.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,0.859326885,2016,0,1,0,0,0,0,0,1,0,1
6.0,6.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,5.0,0.97611647,2016,0,0,0,0,0,0,0,0,0,1
5.0,5.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.197393092,2016,0,0,0,0,0,0,1,0,0,1
4.0,5.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,0.955350471,2016,0,0,0,0,1,0,0,0,0,1
4.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.519706407,2016,0,0,0,1,0,0,0,0,0,1
3.0,3.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,1.39288668,2016,0,0,0,0,1,0,0,1,0,1
5.0,5.0,3.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,1.589701242,2016,0,0,0,0,1,0,0,1,0,1
5.0,7.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,1.060197447,2016,0,0,0,0,0,0,0,0,0,1
3.0,6.0,4.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.589701242,2016,0,0,0,0,1,0,0,0,1,1
9.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0,4.0,1.008424825,2016,0,0,0,0,0,0,1,1,0,1
5.0,7.0,3.0,0.0,4.0,3.0,2.0,2.0,0.0,1.0,1.360128653,2016,0,0,0,0,0,0,1,0,0,1
5.0,5.0,3.0,0.0,3.0,2.0,3.0,3.0,1.0,5.0,1.069248945,2016,0,0,0,0,0,1,0,0,0,1
4.0,6.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,0.859326885,2016,0,0,0,0,0,0,0,0,0,1
8.0,6.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.293828999,2016,0,0,0,0,0,0,1,1,0,1
5.0,6.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,5.0,0.97611647,2016,0,0,0,0,0,0,0,0,0,1
5.0,5.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.471212414,2016,0,0,0,0,1,0,0,0,0,1
5.0,5.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,5.0,0.97611647,2016,0,0,0,0,0,0,0,0,0,1
5.0,7.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,0.841039761,2016,0,0,0,0,0,1,0,0,1,1
3.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,0.89169196,2016,0,0,0,0,0,0,1,0,0,1
5.0,7.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,5.0,0.767784496,2016,0,0,0,0,0,0,0,0,0,1
7.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.941834177,2016,0,1,0,0,0,0,1,1,0,1
5.0,1.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,3.0,0.78500353,2016,0,1,0,0,0,0,1,1,0,1
2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,0.866979875,2016,1,1,1,0,1,0,0,0,0,1
5.0,5.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.081060716,2016,0,0,0,0,0,0,1,1,0,1
10.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,5.0,0.775839232,2016,0,0,0,0,0,0,0,1,0,1
5.0,5.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,5.0,0.649658717,2016,0,0,0,0,0,0,1,1,0,1
5.0,8.0,3.0,1.0,2.0,3.0,3.0,3.0,0.0,4.0,0.801518637,2016,0,0,0,0,0,0,1,0,1,1
6.0,4.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,0.775839232,2016,0,0,0,0,0,0,0,0,0,1
6.0,6.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,5.0,0.775839232,2016,0,0,0,0,0,0,0,0,1,1
5.0,5.0,2.0,0.0,2.0,4.0,1.0,3.0,0.0,2.0,1.168127421,2016,0,0,0,0,0,0,1,0,0,1
5.0,5.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,5.0,0.683012255,2016,0,0,0,0,0,0,0,0,0,1
4.0,7.0,2.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,1.435254282,2016,0,0,0,0,1,0,0,0,1,1
4.0,6.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,1.028364267,2016,0,0,0,0,0,0,1,0,1,1
6.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,0.705619191,2016,0,0,0,0,0,0,1,0,0,1
4.0,4.0,4.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,0.793238909,2016,0,0,0,0,0,0,1,1,0,1
5.0,8.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,0.675921245,2016,0,0,0,0,0,0,0,0,1,1
6.0,7.0,3.0,0.0,3.0,3.0,2.0,3.0,0.0,4.0,1.037635647,2016,0,0,0,0,0,1,0,0,1,1
3.0,7.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.026916818,2016,0,0,0,0,0,1,0,0,0,1
9.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.941834177,2016,0,1,0,0,0,0,1,1,0,1
5.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,1.250130986,2016,0,0,0,1,0,0,0,0,0,1
5.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,1.166483251,2016,0,0,0,0,0,1,0,1,0,1
10.0,10.0,3.0,1.0,4.0,2.0,3.0,1.0,0.0,5.0,1.250130986,2016,0,0,0,1,0,0,0,1,0,1
0.0,4.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,5.0,0.897293961,2016,1,0,0,0,1,0,0,0,1,1
5.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,1.155999962,2016,0,1,0,0,0,0,1,1,0,1
3.0,5.0,3.0,0.0,3.0,4.0,2.0,2.0,0.0,4.0,1.037635647,2016,0,0,0,0,0,1,0,0,1,1
5.0,5.0,3.0,0.0,3.0,3.0,3.0,2.0,1.0,4.0,0.698293477,2016,0,0,0,0,0,0,1,0,0,1
3.0,8.0,3.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.155999962,2016,0,0,0,0,0,0,1,0,1,1
8.0,9.0,3.0,0.0,3.0,3.0,2.0,3.0,0.0,4.0,0.974585305,2016,0,0,0,0,1,0,0,0,0,1
6.0,5.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,1.420353521,2016,0,0,0,0,1,0,0,1,0,1
4.0,8.0,3.0,0.0,4.0,4.0,3.0,2.0,1.0,2.0,1.017687824,2016,0,0,0,0,0,0,1,0,1,1
5.0,6.0,2.0,0.0,3.0,3.0,3.0,2.0,1.0,2.0,1.331307061,2016,0,0,0,0,0,1,0,0,0,1
6.0,6.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.195356348,2016,0,0,0,1,0,0,0,0,1,1
3.0,3.0,3.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,0.941834177,2016,0,0,0,0,0,0,1,0,0,1
5.0,10.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,5.0,1.250130986,2016,0,0,0,1,0,0,0,0,1,1
6.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,0.675921245,2016,0,0,0,0,0,0,0,1,0,1
0.0,7.0,2.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,0.941834177,2016,1,0,0,0,0,0,1,0,1,1
0.0,7.0,3.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,1.017687824,2016,1,0,0,0,0,0,1,0,1,1
1.0,9.0,3.0,1.0,3.0,3.0,2.0,3.0,0.0,4.0,1.037635647,2016,1,0,0,0,0,1,0,0,1,1
3.0,10.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,0.767784496,2016,0,0,0,0,0,0,0,0,0,1
0.0,10.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,0.89169196,2016,1,0,0,0,0,0,1,0,1,1
0.0,8.0,3.0,1.0,4.0,4.0,1.0,3.0,0.0,5.0,0.730291276,2016,1,0,0,0,0,0,1,0,1,1
5.0,5.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,0.78500353,2016,0,0,0,0,0,0,1,0,0,1
1.0,8.0,3.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,0.941834177,2016,1,0,0,0,0,0,1,0,1,1
5.0,5.0,3.0,1.0,3.0,2.0,3.0,2.0,0.0,4.0,0.793197298,2016,0,0,0,0,0,0,1,0,0,1
8.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,0.789935268,2016,0,0,0,0,1,0,0,1,0,1
4.0,10.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.163956146,2016,0,0,0,1,0,0,0,0,1,1
4.0,4.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,5.0,0.948984424,2016,0,0,0,0,1,0,0,0,0,1
3.0,7.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0,1.436034828,2016,0,0,0,1,0,0,0,0,1,1
6.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,0.0,3.0,1.158718184,2016,0,0,0,0,1,0,0,1,0,1
6.0,5.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,1.233680917,2016,0,0,0,0,0,1,0,1,0,1
3.0,9.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,0.835441112,2016,0,0,0,0,1,0,0,0,1,1
5.0,5.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,5.0,0.8120143,2016,0,0,0,0,0,0,0,0,0,1
3.0,6.0,2.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,0.996090471,2016,0,0,0,0,0,0,1,0,1,1
3.0,7.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,0.714859078,2016,0,0,0,0,0,0,0,0,1,1
7.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,0.943059708,2016,0,0,0,0,0,0,1,1,0,1
1.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.020080819,2016,1,0,0,0,1,0,0,0,0,1
5.0,7.0,2.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0,1.222593716,2016,0,0,0,0,0,0,1,0,1,1
2.0,6.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,1.076313824,2016,1,0,0,0,0,0,1,0,1,1
1.0,8.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.020080819,2016,1,0,0,0,1,0,0,0,1,1
6.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,1.030728295,2016,0,0,0,0,1,0,0,1,0,1
5.0,5.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,1.158718184,2016,0,0,0,0,1,0,0,0,0,1
4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.996090471,2016,0,0,0,0,0,0,1,0,0,1
10.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0,1.030728295,2016,0,1,0,0,1,0,0,1,0,1
5.0,5.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.285361788,2016,0,0,0,0,0,0,0,0,0,1
5.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,5.0,0.679950364,2016,0,1,0,0,0,0,1,0,0,1
3.0,6.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,5.0,0.948984424,2016,0,0,0,0,1,0,0,0,1,1
8.0,4.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,3.0,1.020080819,2016,0,0,0,0,1,0,0,1,0,1
6.0,5.0,3.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,1.158718184,2016,0,0,0,0,1,0,0,1,0,1
5.0,5.0,3.0,0.0,3.0,3.0,2.0,3.0,0.0,3.0,1.158718184,2016,0,0,0,0,1,0,0,0,0,1
10.0,0.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,5.0,0.8120143,2016,0,1,0,0,0,0,0,1,0,1
7.0,4.0,3.0,0.0,2.0,3.0,3.0,3.0,0.0,5.0,0.8120143,2016,0,0,0,0,0,0,0,1,0,1
5.0,5.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,1.264217307,2016,0,0,0,1,0,0,0,0,0,1
4.0,5.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.996090471,2016,0,0,0,0,0,0,1,0,0,1
5.0,5.0,2.0,0.0,4.0,3.0,1.0,3.0,0.0,1.0,1.131467351,2016,0,0,0,0,0,0,1,0,1,1
2.0,9.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,5.0,0.948984424,2016,1,0,0,0,1,0,0,0,1,1
3.0,7.0,3.0,1.0,2.0,2.0,2.0,4.0,0.0,4.0,1.030728295,2016,0,0,0,0,1,0,0,0,1,1
3.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,1.264217307,2016,0,0,0,1,0,0,0,0,1,1
4.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,5.0,0.835441112,2016,0,0,0,0,1,0,0,0,0,1
0.0,5.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,1.020080819,2016,1,0,0,0,1,0,0,0,0,1
4.0,3.0,3.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.996090471,2016,0,0,0,0,0,0,1,1,0,1
0.0,6.0,2.0,1.0,3.0,2.0,1.0,3.0,0.0,2.0,1.222593716,2016,1,0,0,0,0,0,1,0,1,1
6.0,3.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,5.0,0.889489586,2016,0,0,0,0,0,1,0,1,0,1
5.0,5.0,4.0,1.0,3.0,2.0,2.0,3.0,0.0,5.0,0.8120143,2016,0,0,0,0,0,0,0,0,1,1
1.0,6.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,0.738520108,2016,1,0,0,0,0,0,1,0,1,1
2.0,6.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.076313824,2016,1,0,0,0,0,0,1,0,1,1
5.0,10.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,0.881959802,2016,0,0,0,0,0,0,0,0,0,1
5.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,0.907404559,2016,0,0,0,0,1,0,0,1,0,1
2.0,8.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,5.0,0.889489586,2016,1,0,0,0,0,1,0,0,1,1
3.0,8.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,1.421200514,2016,0,0,0,1,0,0,0,0,1,1
0.0,8.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,5.0,0.8120143,2016,1,0,0,0,0,0,0,0,0,1
5.0,5.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,5.0,0.679950364,2016,0,0,0,0,0,0,1,0,1,1
6.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,0.714859078,2016,0,0,0,0,0,0,0,1,0,1
4.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.322444792,2016,0,0,0,0,1,0,0,1,0,1
1.0,6.0,3.0,0.0,4.0,1.0,2.0,4.0,0.0,5.0,0.8120143,2016,1,0,0,0,0,0,0,0,1,1
1.0,9.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,0.830225272,2016,1,0,0,0,0,0,1,0,0,1
